Panel,Area,Floor,Equipment served,Panel used/cap,Point Tag,Type,Description,Signal / Range,Units,Wired,Terminated,P2P verified,Func. test,Observed value / state,Notes
RS-B2-4B,Basement B2,B2F,,124/128,RS-B2-4B-DI66,DI,Digital input #66,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-B2-4B,Basement B2,B2F,,124/128,RS-B2-4B-DI67,DI,Digital input #67,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-B2-4B,Basement B2,B2F,,124/128,RS-B2-4B-DI68,DI,Digital input #68,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-B2-4B,Basement B2,B2F,,124/128,RS-B2-4B-DI69,DI,Digital input #69,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-B2-4B,Basement B2,B2F,,124/128,RS-B2-4B-DI70,DI,Digital input #70,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-B2-4B,Basement B2,B2F,,124/128,RS-B2-4B-DI71,DI,Digital input #71,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-B2-4B,Basement B2,B2F,,124/128,RS-B2-4B-DI72,DI,Digital input #72,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-B2-4B,Basement B2,B2F,,124/128,RS-B2-4B-DI73,DI,Digital input #73,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-B2-4B,Basement B2,B2F,,124/128,RS-B2-4B-DI74,DI,Digital input #74,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-B2-4B,Basement B2,B2F,,124/128,RS-B2-4B-DI75,DI,Digital input #75,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-B2-4B,Basement B2,B2F,,124/128,RS-B2-4B-DI76,DI,Digital input #76,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-B2-4B,Basement B2,B2F,,124/128,RS-B2-4B-DI77,DI,Digital input #77,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-B2-4B,Basement B2,B2F,,124/128,RS-B2-4B-DI78,DI,Digital input #78,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-B2-4B,Basement B2,B2F,,124/128,RS-B2-4B-BTOT01,BTOT,Pulse / totalizer #1,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-B2-4B,Basement B2,B2F,,124/128,RS-B2-4B-BTOT02,BTOT,Pulse / totalizer #2,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-B2-4B,Basement B2,B2F,,124/128,RS-B2-4B-BTOT03,BTOT,Pulse / totalizer #3,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-B2-4B,Basement B2,B2F,,124/128,RS-B2-4B-BTOT04,BTOT,Pulse / totalizer #4,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-B2-4B,Basement B2,B2F,,124/128,RS-B2-4B-BTOT05,BTOT,Pulse / totalizer #5,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-B2-4B,Basement B2,B2F,,124/128,RS-B2-4B-BTOT06,BTOT,Pulse / totalizer #6,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-B2-4B,Basement B2,B2F,,124/128,RS-B2-4B-BTOT07,BTOT,Pulse / totalizer #7,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-B2-4B,Basement B2,B2F,,124/128,RS-B2-4B-BTOT08,BTOT,Pulse / totalizer #8,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-B2-4B,Basement B2,B2F,,124/128,RS-B2-4B-AI01,AI,Analog input #1,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-B2-4B,Basement B2,B2F,,124/128,RS-B2-4B-AI02,AI,Analog input #2,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-B2-4B,Basement B2,B2F,,124/128,RS-B2-4B-AI03,AI,Analog input #3,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-B2-4B,Basement B2,B2F,,124/128,RS-B2-4B-AI04,AI,Analog input #4,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-B2-4B,Basement B2,B2F,,124/128,RS-B2-4B-AI05,AI,Analog input #5,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-B2-4B,Basement B2,B2F,,124/128,RS-B2-4B-AI06,AI,Analog input #6,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-B2-4B,Basement B2,B2F,,124/128,RS-B2-4B-AI07,AI,Analog input #7,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-B2-4B,Basement B2,B2F,,124/128,RS-B2-4B-AI08,AI,Analog input #8,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-B2-4B,Basement B2,B2F,,124/128,RS-B2-4B-AI09,AI,Analog input #9,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-B2-4B,Basement B2,B2F,,124/128,RS-B2-4B-AI10,AI,Analog input #10,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-B2-4B,Basement B2,B2F,,124/128,RS-B2-4B-AI11,AI,Analog input #11,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-B2-4B,Basement B2,B2F,,124/128,RS-B2-4B-AI12,AI,Analog input #12,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-B2-4B,Basement B2,B2F,,124/128,RS-B2-4B-AI13,AI,Analog input #13,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-B2-4B,Basement B2,B2F,,124/128,RS-B2-4B-AI14,AI,Analog input #14,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-B2-4B,Basement B2,B2F,,124/128,RS-B2-4B-AI15,AI,Analog input #15,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-B2-4B,Basement B2,B2F,,124/128,RS-B2-4B-AI16,AI,Analog input #16,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-B2-4B,Basement B2,B2F,,124/128,RS-B2-4B-AI17,AI,Analog input #17,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-B2-4B,Basement B2,B2F,,124/128,RS-B2-4B-AI18,AI,Analog input #18,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-B2-4B,Basement B2,B2F,,124/128,RS-B2-4B-AI19,AI,Analog input #19,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-B2-4B,Basement B2,B2F,,124/128,RS-B2-4B-AI20,AI,Analog input #20,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-B2-4B,Basement B2,B2F,,124/128,RS-B2-4B-AI21,AI,Analog input #21,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-B2-4B,Basement B2,B2F,,124/128,RS-B2-4B-AI22,AI,Analog input #22,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-B2-4B,Basement B2,B2F,,124/128,RS-B2-4B-AI23,AI,Analog input #23,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-B2-4A,Basement B2,B2F,,31/32,RS-B2-4A-BTOT01,BTOT,Pulse / totalizer #1,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-B2-4A,Basement B2,B2F,,31/32,RS-B2-4A-BTOT02,BTOT,Pulse / totalizer #2,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-B2-4A,Basement B2,B2F,,31/32,RS-B2-4A-BTOT03,BTOT,Pulse / totalizer #3,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-B2-4A,Basement B2,B2F,,31/32,RS-B2-4A-BTOT04,BTOT,Pulse / totalizer #4,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-B2-4A,Basement B2,B2F,,31/32,RS-B2-4A-BTOT05,BTOT,Pulse / totalizer #5,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-B2-4A,Basement B2,B2F,,31/32,RS-B2-4A-BTOT06,BTOT,Pulse / totalizer #6,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-B2-4A,Basement B2,B2F,,31/32,RS-B2-4A-BTOT07,BTOT,Pulse / totalizer #7,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-B2-4A,Basement B2,B2F,,31/32,RS-B2-4A-BTOT08,BTOT,Pulse / totalizer #8,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-B2-4A,Basement B2,B2F,,31/32,RS-B2-4A-AI01,AI,Analog input #1,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-B2-4A,Basement B2,B2F,,31/32,RS-B2-4A-AI02,AI,Analog input #2,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-B2-4A,Basement B2,B2F,,31/32,RS-B2-4A-AI03,AI,Analog input #3,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-B2-4A,Basement B2,B2F,,31/32,RS-B2-4A-AI04,AI,Analog input #4,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-B2-4A,Basement B2,B2F,,31/32,RS-B2-4A-AI05,AI,Analog input #5,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-B2-4A,Basement B2,B2F,,31/32,RS-B2-4A-AI06,AI,Analog input #6,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-B2-4A,Basement B2,B2F,,31/32,RS-B2-4A-AI07,AI,Analog input #7,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-B2-4A,Basement B2,B2F,,31/32,RS-B2-4A-AI08,AI,Analog input #8,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-B2-4A,Basement B2,B2F,,31/32,RS-B2-4A-AI09,AI,Analog input #9,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-B2-4A,Basement B2,B2F,,31/32,RS-B2-4A-AI10,AI,Analog input #10,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-B2-4A,Basement B2,B2F,,31/32,RS-B2-4A-AI11,AI,Analog input #11,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-B2-4A,Basement B2,B2F,,31/32,RS-B2-4A-AI12,AI,Analog input #12,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-B2-4A,Basement B2,B2F,,31/32,RS-B2-4A-AI13,AI,Analog input #13,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-B2-4A,Basement B2,B2F,,31/32,RS-B2-4A-AI14,AI,Analog input #14,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-B2-4A,Basement B2,B2F,,31/32,RS-B2-4A-AI15,AI,Analog input #15,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-B2-4A,Basement B2,B2F,,31/32,RS-B2-4A-AI16,AI,Analog input #16,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-B2-4A,Basement B2,B2F,,31/32,RS-B2-4A-AI17,AI,Analog input #17,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-B2-4A,Basement B2,B2F,,31/32,RS-B2-4A-AI18,AI,Analog input #18,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-B2-4A,Basement B2,B2F,,31/32,RS-B2-4A-AI19,AI,Analog input #19,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-B2-4A,Basement B2,B2F,,31/32,RS-B2-4A-AI20,AI,Analog input #20,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-B2-4A,Basement B2,B2F,,31/32,RS-B2-4A-AI21,AI,Analog input #21,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-B2-4A,Basement B2,B2F,,31/32,RS-B2-4A-AI22,AI,Analog input #22,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-B2-4A,Basement B2,B2F,,31/32,RS-B2-4A-AI23,AI,Analog input #23,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-DO01,DO,Digital output #1,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-DO02,DO,Digital output #2,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-DO03,DO,Digital output #3,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-DO04,DO,Digital output #4,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-DO05,DO,Digital output #5,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-DO06,DO,Digital output #6,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-DO07,DO,Digital output #7,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-DO08,DO,Digital output #8,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-DO09,DO,Digital output #9,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-DI01,DI,Digital input #1,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-DI02,DI,Digital input #2,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-DI03,DI,Digital input #3,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-DI04,DI,Digital input #4,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-DI05,DI,Digital input #5,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-DI06,DI,Digital input #6,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-DI07,DI,Digital input #7,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-DI08,DI,Digital input #8,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-DI09,DI,Digital input #9,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-DI10,DI,Digital input #10,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-DI11,DI,Digital input #11,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-DI12,DI,Digital input #12,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-DI13,DI,Digital input #13,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-DI14,DI,Digital input #14,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-DI15,DI,Digital input #15,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-DI16,DI,Digital input #16,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-DI17,DI,Digital input #17,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-DI18,DI,Digital input #18,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-DI19,DI,Digital input #19,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-DI20,DI,Digital input #20,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-DI21,DI,Digital input #21,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-DI22,DI,Digital input #22,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-DI23,DI,Digital input #23,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-DI24,DI,Digital input #24,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-DI25,DI,Digital input #25,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-DI26,DI,Digital input #26,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-DI27,DI,Digital input #27,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-DI28,DI,Digital input #28,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-DI29,DI,Digital input #29,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-DI30,DI,Digital input #30,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-DI31,DI,Digital input #31,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-DI32,DI,Digital input #32,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-DI33,DI,Digital input #33,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-DI34,DI,Digital input #34,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-DI35,DI,Digital input #35,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-DI36,DI,Digital input #36,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-DI37,DI,Digital input #37,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-DI38,DI,Digital input #38,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-DI39,DI,Digital input #39,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-DI40,DI,Digital input #40,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-DI41,DI,Digital input #41,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-DI42,DI,Digital input #42,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-DI43,DI,Digital input #43,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-DI44,DI,Digital input #44,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-DI45,DI,Digital input #45,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-DI46,DI,Digital input #46,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-DI47,DI,Digital input #47,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-DI48,DI,Digital input #48,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-DI49,DI,Digital input #49,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-DI50,DI,Digital input #50,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-DI51,DI,Digital input #51,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-BTOT01,BTOT,Pulse / totalizer #1,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-BTOT02,BTOT,Pulse / totalizer #2,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-BTOT03,BTOT,Pulse / totalizer #3,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-BTOT04,BTOT,Pulse / totalizer #4,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-BTOT05,BTOT,Pulse / totalizer #5,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-BTOT06,BTOT,Pulse / totalizer #6,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-BTOT07,BTOT,Pulse / totalizer #7,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-BTOT08,BTOT,Pulse / totalizer #8,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-BTOT09,BTOT,Pulse / totalizer #9,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-BTOT10,BTOT,Pulse / totalizer #10,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-BTOT11,BTOT,Pulse / totalizer #11,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-BTOT12,BTOT,Pulse / totalizer #12,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-BTOT13,BTOT,Pulse / totalizer #13,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-BTOT14,BTOT,Pulse / totalizer #14,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-BTOT15,BTOT,Pulse / totalizer #15,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-BTOT16,BTOT,Pulse / totalizer #16,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-BTOT17,BTOT,Pulse / totalizer #17,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-BTOT18,BTOT,Pulse / totalizer #18,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-BTOT19,BTOT,Pulse / totalizer #19,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-BTOT20,BTOT,Pulse / totalizer #20,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-BTOT21,BTOT,Pulse / totalizer #21,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-BTOT22,BTOT,Pulse / totalizer #22,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-BTOT23,BTOT,Pulse / totalizer #23,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-BTOT24,BTOT,Pulse / totalizer #24,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-BTOT25,BTOT,Pulse / totalizer #25,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-BTOT26,BTOT,Pulse / totalizer #26,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-BTOT27,BTOT,Pulse / totalizer #27,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-BTOT28,BTOT,Pulse / totalizer #28,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-BTOT29,BTOT,Pulse / totalizer #29,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-BTOT30,BTOT,Pulse / totalizer #30,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-BTOT31,BTOT,Pulse / totalizer #31,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-BTOT32,BTOT,Pulse / totalizer #32,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-BTOT33,BTOT,Pulse / totalizer #33,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-AI01,AI,Analog input #1,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-AI02,AI,Analog input #2,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-AI03,AI,Analog input #3,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-B2-5,Basement B2,B2F,,97/120,RS-B2-5-AI04,AI,Analog input #4,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-B2-6,Basement B2,B2F,,83/92,RS-B2-6-DO01,DO,Digital output #1,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
